bias,gain,jointP
0.9,19,6.79950860225947e-15
1,19,3.74159762128627e-15
1.1,19,1.98456040979508e-15
1.2,19,1.02086823265453e-15
1.3,19,5.11712690986522e-16
1.4,19,2.50868401982645e-16
1.5,19,1.20647410248649e-16
1.6,19,5.70543875856842e-17
1.7,19,2.6584021268022e-17
1.8,19,1.2224483721484e-17
1.9,19,5.55549367719273e-18
